project_id,project_name,source_state,source_district,source_place,old_latitude,old_longitude,new_latitude,new_longitude,old_coordinate_source,new_coordinate_source,coordinate_status,location_resolution_level,geocoding_confidence,state_match,district_match,validation_status,coordinate_changed,change_reason
618645,4L of Gola-BokaroJaina More section from Km 53.600 to Km 21.110 of NH-320PKG-1,Jharkhand,Ramgarh,Rajrappa & Kotre Basantpur Pachmo Coal Complex,23.63,85.51,23.630447,85.510061,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Ramgarh
618736,4L Elevated corridor of Kalimandir-Dimna Chowk-Baliguma Jamshedpur Section of NH-33 New NH-18 from km 241940 to km 251961 Length 10.021 km,Jharkhand,East Singhbhum,Jamshedpur Steel & Adityapur Auto Cluster,22.8046,86.2029,22.8046,86.2029,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in East Singhbhum
618737,Grade separated Interchanges at Km. 113.730 junction with Ranchi Hazaribagh Road & Km. 139.225 junction with Ranchi Jamshedpur road on 4L Ranchi Bypass of NH-33,Jharkhand,Hazaribagh,North Urimari & Rohini-Karketta Coal Mining Node,23.99,85.36,23.990447,85.360061,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Hazaribagh
618829,4L from km 196.87 Sankha to km 219.6 Khajuri on NH-75 [Rehla / Garhwa Bypass],Jharkhand,Garhwa,Garhwa Rail Junction & Border Corridor,24.18,83.8,24.18,83.8,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Garhwa
618830,4L from Km 147.450 Bhogu to Km 196.870 Sankha on NH-75 Sec-III,Jharkhand,Hazaribagh,Hazaribagh Infrastructure Hub,23.9925,85.3637,23.992675,85.364154,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
618831,4L from Km 95.400 Udaipura to Km 147.450 Bhogu on NH-75 Sec-II,Jharkhand,Ranchi,Ranchi Infrastructure Hub,23.3441,85.3096,23.344966,85.309332,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
618832,4L from Km 55.00 Kuru to Km 95.400 Udaipura on NH-75 Sec-I,Jharkhand,Dhanbad,Dhanbad Infrastructure Hub,23.7957,86.4304,23.796346,86.431085,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
618863,Barhi-Koderma Section of NH31 km 0.00 - km 27.5,Jharkhand,Koderma,Koderma Thermal Power Station & Rail Junction,24.47,85.59,24.469825,85.589545,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Koderma
618946,4L of Mehgama - Hansdiha from km. 41.900 to km. 93.000 of NH -133A Pkg-II,Jharkhand,Ranchi,Ranchi Smart City & Core Infrastructure,23.3441,85.3096,23.34432,85.30865,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
618947,4L of NH-80 from km 215.00 to km 260.00 Mirza Chauki to Farkka Pkg-I,Jharkhand,Bokaro,Bokaro Infrastructure Hub,23.6693,86.1511,23.66952,86.150147,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
618949,4L of Basukinath- Deoghar Section of NH-114A,Jharkhand,Deoghar,Chitra East OCP & Deoghar AIIMS / Airport,24.4826,86.6975,24.482775,86.697955,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Deoghar
618950,Construction of Bypass to NH-114A Connecting NH-333 and NH-133 Deoghar Bypass from design km 0.000 to design Km 49.000,Jharkhand,Deoghar,Chitra East OCP & Deoghar AIIMS / Airport,24.4826,86.6975,24.483047,86.697561,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Deoghar
619005,Construction of bypass around Chatra Town on NH-22 old NH-99 in the state of Jharkhand under EPC Mode,Jharkhand,Chatra,"North Karanpura Super Coal Hub (Amrapali, Magadh, Sanghmitra)",24.21,84.87,24.21,84.87,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Chatra
617935,"Construction of Elevated corridor from Km. 135.650 to 136.300 on 63, from Km. 249 to Km. 250.050 on old NH-4 and from Km. 192.910 to Km. 193.350 on NH-218 from decongestion of traffic in Ranichennamma circle in Hubli city in the state of Karnataka on EPC basis",Karnataka,Dharwad,Hubballi-Dharwad Twin City & Airport,15.3647,75.124,15.364875,75.12443,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Dharwad
617950,Construction of Srinivasapura Bypass from existing Km 453.890 Design Ch. 0000 to existing Km 461.450 Design Ch 10080 on NH-69 in the State of Karnataka Under NH O in EPC mode under Annual Plan 2022-23 NH-69-KNT-2022-23-966 dated 22.11.2022,Karnataka,Ramanagara,Harohalli & Ramanagara Industrial Corridor,12.715,77.281,12.715175,77.281425,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
617951,Construction of Chintamani Bypass from Design Ch.0000 Existing Ch.428880 to Design Ch.15400 Existing Ch.444010 on NH-69 in the State of Karnataka in EPC Mode under NHO Annual Plan 2022-23. NH-69-KNT-2022-23-989 dated 24.03.2023,Karnataka,Chikkaballapur,Chikkaballapur Space & Highway Corridor,13.4355,77.7275,13.4355,77.7275,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Chikkaballapur
617954,Balance work of Rehabilitation and upgrading to 2lane/2lane with paved shoulder configuration and strengthening from from Km 343.80 to 400.33 of Gowribidanur-Chik Ballapur section in the state of Karnataka Under Annual Plan 2021-22 under EPC Mode.-952,Karnataka,Dharwad,Hubballi-Dharwad Twin City & Airport,15.3647,75.124,15.365147,75.124058,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
617955,Widening to two lane with paved Shoulders from Km 40.00 to Km 75.00 Existing chainages of Mangalore - Tumkur section of NH-73 in the State of Karnataka on EPC Mode under Annual Plan 2021-22 Job No NH-73-KNT-2021-22-945,Karnataka,Dakshina Kannada,New Mangalore Port & Petrochemicals (MRPL),12.8703,74.8806,12.870571,74.880232,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Dakshina Kannada
617989,Construction of Major Bridge at Km.180.865 across river Krishna on NH 167 Hagari Jadcherla section,Karnataka,Belagavi,Belagavi Industrial & Smart City Node,15.8497,74.4977,15.849875,74.498131,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
617998,Widening to existing 2 lane with paved Shoulder to 4 Lane with paved shoulder from design Km 153.00 to 168.27 Mala Gate to Karkala of NH -169 on Shimoga - Mangalore section in the state of Karnataka on EPC mode under Annula Plan 2021-22 Job No. NH-169-KNT-2021-22-949,Karnataka,Dakshina Kannada,New Mangalore Port & Petrochemicals (MRPL),12.8703,74.8806,12.870125,74.880175,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Dakshina Kannada
617999,Widening to 2LPS from Km 67 to Km 115 on Kadur-Hosadurga section NH 173 in the state of Karnataka NH-173-KNT-2022-23-980 dated 13.03.2023,Karnataka,Chitradurga,Chitradurga Renewable Power Evacuation,14.2251,76.4019,14.225547,76.401957,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Chitradurga
618000,Widening to 2-Lane with Paved Shoulders from Km 116.800 to 149.070Design Changes on Hosadurga - Holalkere Section of NH-173 in the State of Karnataka on EPC mode under Annual Plan 2021-22 Job no. NH-173-KNT-2021-22-946,Karnataka,Chitradurga,Chitradurga Renewable Power Evacuation,14.2251,76.4019,14.225371,76.40153,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Chitradurga
618027,Widening to 2LPS from Km 71.00 to 104.00 Existing chainages Sarjapur to Pattadkallu on Bhanapur to Gaddanakeri section NH-367 in the State of Karnataka under NHO on EPC mode under Annual Plan 2022-23 NH-367-KNT-2022-23-972 dated 08.02.2023,Karnataka,Koppal,Koppal Renewable Energy Substation Complex,15.3533,76.155,15.353747,76.155058,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
618028,"Construction of Bypass at Kuknoor, Yelburga, Gajendragada of Bhanapur Gaddanakeri section of NH-367 in the State of Karnataka under NHO on EPC mode under Annual Plan 2022-23. NH-367-KNT-2022-23-973 dated 08.02.2023",Karnataka,Koppal,Koppal Renewable Energy Substation Complex,15.3533,76.155,15.353571,76.154628,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Koppal
618029,Widening to 4 lane from Km. 133.00 to 158.04 design Chainage Km. 130.88 to 155.145 Shirur Cross to Gaddankeri of NH-367 in the State of Karnataka on EPC mode. Job No. NH-367-KNT-2021-22-930,Karnataka,Gadag,Gadag Wind-Solar Hybrid Corridor,15.4319,75.6355,15.432075,75.63593,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
618030,Widening to 2 lane with paved shoulder from Km. 103.225 Pattadakal to Km. 133.00 Shirur cross of NH-367 in the state of Karnataka on EPC Mode.Job No. NH-367-KNT- 2021-22-934,Karnataka,Davanagere,Davanagere Transmission & Textile Hub,14.4644,75.9218,14.464847,75.921857,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
618031,Balance work of Construction of Two/Four lane with paved shoulder from Km 422.000 to 523.600 Chitradurga to Shivamogga of NH-13 in the state of Kanataka on EPC mode.,Karnataka,Chitradurga,Chitradurga Renewable Power Evacuation,14.2251,76.4019,14.224925,76.401472,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Chitradurga
618086,"Widening to Two Lane with Paved Shoulders from KB Cross to Chunchanahalli ie., Design Ch. 485240 Km Existing Km 494.000 to Design Ch. 523393 Km Existing km 533.152 & From Design Ch. 530393 Existing Km 540.175 to Design Ch. 534476 Existing Km 544.200 at Nelligere of NH-150A on EPC mode under Annual Plan 2022-23 NH-150A-KNT-2022-23-977 dated 08.03.2023",Karnataka,Ballari,Ballari Steel & Solar Energy Park,15.1394,76.9214,15.139575,76.921829,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
618087,Widening to intermediate/two lane to 2 lane with paved shoulder from Existing chanages Km 112.750 to 142.00 Liingasur to Mudabal cross & from Km. 147.070 to Km. 149.070 Maski city limit of Jewargi Chamrajnagar setion of NH-150A in the state of Karnataka on EPC mode. Job No. NH-150A-KNT-2021-22-951,Karnataka,Kalaburagi,Kalaburagi Airport & Cement Cluster,17.3297,76.8343,17.3297,76.8343,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Kalaburagi
618095,Widening to Two Lane with Paved Shoulders from Km 0.00 Design Chainage 0.00 to Km 23.338 Design Chainage 23310 of NH-166E MH/KNT Border- Kanamadi- Bijjargi- Tikota section in the state of Karnataka in EPC Mode under Annual plan 2022-23 NH- 166E-KNT-2022-23-974,Karnataka,Vijayapura,Vijayapura Airport & NTPC Kudgi,16.8302,75.71,16.8302,75.71,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Vijayapura
618109,Widening to 4 lane from Km 51.60 to 76.20 Hebri to Parkala and from Km 85.20 to 88.90 Karavali junction to Malpe of Thirthahalli-Udupi-Malpe Section of NH-169A in the State of Karnataka on EPC Mode under Annual plan 2021-22 Job No. NH-169A- KNT-2021-22-927,Karnataka,Udupi,Udupi Coastal Power & Highway Node,13.3409,74.7421,13.3409,74.7421,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Udupi
618144,Construction of Major Bridge Across Sharavathi Backwaters and approches between Ambargodu and Kalasavalli Near Sigandhur in Sagar Taluk on NH 369E in the State of Karnataka on EPC mode.Job No. NH-369E-KNT-2018-19-895 dated 06.03.2019.,Karnataka,Vijayanagara,Vijayanagara Industrial & Tourism Node,15.27,76.39,15.270175,76.39043,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
618147,Widening to 2 Lane with Paved Shoulders from design Km 103.200 Existing Km 103.200 to design Km 116.700 Existing Km 118.470 on AP/KNT Border to Sira Section of NH-544E in the State of Karnatakaon EPC mode under Annual plan 2022- 23,Karnataka,Tumakuru,Tumakuru Industrial Smart City (CBIC),13.3379,77.1006,13.338075,77.101026,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Tumakuru
618149,Widening to two lane with paved shoulders from Km 0.00 to 102.310 Design Chainage of NH-548B Murrum-Maharashtra Border in the State of Karnataka,Karnataka,Chitradurga,Chitradurga Renewable Power Evacuation,14.2251,76.4019,14.224653,76.401843,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
618184,Construction of 2 Lane with paved shoulder from km 55.6 to km 90.7 existing chainages of NH-766C complete Realignment of 13.76 km with 2 major Bridges across Sharavathi Backwaters on EPC mode under Annual Plan 2022-23 in the state of Karnataka NH-766C-KNT-2022-23 dated 14.10.2022,Karnataka,Tumakuru,Tumakuru Industrial Smart City (CBIC),13.3379,77.1006,13.338347,77.100657,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
618185,Widening to 2LPS from Km 0.000 to 37.850 Except Ex. Km 24.45 to 27.20 of NH-766c Byndoor-Ranebennur Section in the state of Karnataka on EPC Mode under Annual Plan 2022-23 NH-766C-KNT-2022-23-969 dated 30.12.2022,Karnataka,Haveri,Haveri Rail & Highway Node,14.7954,75.3991,14.7954,75.3991,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Haveri
618189,Widening to Two Lane with Paved Shoulder of NH-73 New Spur Road Ujire - Dharmasthala - Periyashanthi in the State of Karnataka under on HAM under NHO Annual Plan 2023-24Job No NH-73Spur-KNT-2023-24-996,Karnataka,Dakshina Kannada,New Mangalore Port & Petrochemicals (MRPL),12.8703,74.8806,12.869853,74.880543,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
618517,4/6L of Bangalore - Pune Section of bypass connecting Dharwad - Hubli from km. 403.80 to km. 433.20,Karnataka,Dharwad,Hubballi-Dharwad Twin City & Airport,15.3647,75.124,15.364971,75.123628,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Dharwad
618518,Davanagere - Haveri of NH-48 Old NH-4 from km. 260.00 to km. 338.923,Karnataka,Davanagere,Davanagere Transmission & Textile Hub,14.4644,75.9218,14.464671,75.921429,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Davanagere
618520,4L of km 0.00 to km 42.00 of Dobbaspet to Doddaballapura Bypass section of NH-648 old NH-207] [Bangalore Ring Road Pkg 1],Karnataka,Bengaluru Urban,Bengaluru Metro & Tech Hub,12.9716,77.5946,12.97182,77.593705,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Bengaluru Urban
618630,6L of MH/KN Border Nimbal Village to KN/TS Border Singnodi Village from Km. 26.000 to Km. 97.000 in Gulbarga of NH-150C Pkg-II,Karnataka,Kalaburagi,Kalaburagi Airport & Cement Cluster,17.3297,76.8343,17.329875,76.834734,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Kalaburagi
618649,4 Lane with PS from Des. Ch 228.500 to Des. Ch. 273.400 of Belgaum-Hungund- Raichur Section of NH 748 A Package-6,Karnataka,Belagavi,Belagavi Industrial & Smart City Node,15.8497,74.4977,15.850147,74.497758,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Belagavi
618650,4 Lane with PS from Des. Ch 89.900 to Des. Ch. 136.100 of Belgaum-Hungund- Raichur Section of NH-748A Package-3,Karnataka,Belagavi,Belagavi Industrial & Smart City Node,15.8497,74.4977,15.849971,74.497327,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Belagavi
618651,4 Lane with PS from Des. Ch 43.800 to Des. Ch. 89.900 of Belgaum-Hungund- Raichur Section of NH-748A Package-2,Karnataka,Belagavi,Belagavi Industrial & Smart City Node,15.8497,74.4977,15.849525,74.497269,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Belagavi
618697,4LPS Access Controlled Highway of Bellary Bypass Balance work from Ch. 254750 to Ch. 266837 and construction of 4LPS from Ch. 277.690 to Ch. 278.690 at D. Hirehal Village Balance work of NH 150A of Bellary Byrapura Section,Karnataka,Ballari,Ballari Steel & Solar Energy Park,15.1394,76.9214,15.139847,76.921457,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Ballari
618698,Challakere to Hariyur section from km 358.500 to km 414.205 of NH-150 A,Karnataka,Chitradurga,Chitradurga Renewable Power Evacuation,14.2251,76.4019,14.224829,76.40227,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Chitradurga
618702,4L of Addahole Near Gundya to Bantwal Cross section Pkg-02 from Design Km 270.270 to Design km 318.55 including flyover at Kalladka Town including approaches from Km. 311.57 to Km. 313.67 of NH-75 Old NH-48,Karnataka,Dakshina Kannada,New Mangalore Port & Petrochemicals (MRPL),12.8703,74.8806,12.870029,74.880968,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Dakshina Kannada
618706,Bangalore-Nidagatta Pkg. I,Karnataka,Bengaluru Urban,Bengaluru Metro & Tech Hub,12.9716,77.5946,12.970954,77.593957,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Bengaluru Urban
618707,Additional works under BM1 to ensure road safety under 6L of Bengaluru Mysuru Access control with close toll from Km.17.300 to Km.136.300 of NH-275,Karnataka,Mysuru,Mysuru Multi-Modal Railway Hub,12.9716,77.5946,12.2958,76.6394,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Mysuru
618709,4L of Left-Over Works of Hospet-Bellary -Karnataka/AP border from Km.280.080 Dec.Ch. to Km.375450Des.Ch. of NH-63 New-67,Karnataka,Ballari,Ballari Steel & Solar Energy Park,15.1394,76.9214,15.139671,76.921028,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Ballari
618799,Belakeri Port to Kumta - Sirsi road from km 0.00 - km 4.265 of Belekeri Port Road Link Rd. and km 4.965 - km 60.00 of SH-69,Karnataka,Uttara Kannada,Karwar Naval Base & Port Node,14.8185,74.1416,14.818675,74.142029,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Uttara Kannada
618870,4L PS from near Hemmige Village Periyapatna - Hassan Road Jn. to near Hunsur - KR Nagar Jn section from Km. 144.900 to Km. 169.000 of NH-275 Pkg. III,Karnataka,Hassan,Hassan Industrial Corridor & Yettinahole,12.2958,76.6394,13.003571,76.100032,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Hassan
618871,4L PS from Near Guddehosur to Start of Kushalnagara Bypass to near Hemmige Village Periyapatna - Hassan Road Jn from Km. 122.200 to Km. 144.900 of NH-275 Pkg. II,Karnataka,Hassan,Hassan Industrial Corridor & Yettinahole,12.2958,76.6394,13.003125,76.099975,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Hassan
618872,4L PS from near Hunsur - KR Nagar Junction to near Yalachahalli village KR Nagara - Yelawala Road Junction fcrom Km 169.000 to Km 195.550 of NH-275 Pkg-IV,Karnataka,Mysuru,Mysuru Multi-Modal Railway Hub,12.2958,76.6394,12.295975,76.639824,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Mysuru
618873,4L PS from near Yalachahalli village KR Nagara - Yelawala Road junction to Srirangapatna Bypass Near Paschima Vahini from km 195.550 to Km 214.535 of NH- 275 Pkg-V,Karnataka,Mandya,Mandya Expressway & Agritech Node,12.5218,76.8951,12.5218,76.8951,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Mandya
618887,4L of Bettadahalli- Shivamogga section from Km.170.415 to km. 226.750 of NH-206 Tumkur- Shivamogga Pkg-IV,Karnataka,Shivamogga,Shivamogga Airport & Rail Infrastructure,13.9299,75.5681,13.930075,75.568527,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Shivamogga
618896,4L of Sannur to Bikarnakatte section from Km 691.350 to Km 736.362 of NH-169 Karkala - Mangalore Package-III,Karnataka,Dakshina Kannada,New Mangalore Port & Petrochemicals (MRPL),12.8703,74.8806,12.870946,74.881243,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Dakshina Kannada
619070,Tumkur-Chitradurga,Karnataka,Chitradurga,Chitradurga Renewable Power Evacuation,14.2251,76.4019,14.225746,76.402547,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Chitradurga
619071,Tumkur - Nelamangala 6L,Karnataka,Bengaluru Rural,Bengaluru Rural Logistics Corridor,13.23,77.57,13.230175,77.570426,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Bengaluru Rural
619072,Bangalore/TN border to Hoskote,Karnataka,Bengaluru Rural,Bengaluru Rural Logistics Corridor,13.23,77.57,13.230447,77.570057,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Bengaluru Rural
619073,4L of 42.000 to km 80.00 of Dodaballapur Bypass to Hoskote section of NH-648 Old NH-207 [Bangalore Ring Road Pkg 2],Karnataka,Bengaluru Rural,Bengaluru Rural Logistics Corridor,12.9716,77.5946,13.230271,77.569631,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Bengaluru Rural
619096,Goa / Karnataka Km.93.700 to Kundapur Km.283.30,Karnataka,Udupi,Udupi Coastal Power & Highway Node,13.3409,74.7421,13.341075,74.742526,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
619106,4 Lane with PS from Des. Ch 182.300 to Des. Ch. 228.500 of Belgaum-Hungund- Raichur Section of NH 748 A Package-5,Karnataka,Belagavi,Belagavi Industrial & Smart City Node,15.8497,74.4977,15.849253,74.497642,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Belagavi
619107,4 Lane with PS from Des. Ch 136.100 to Des. Ch. 182.300 of Belgaum-Hungund- Raichur Section of NH-748A Package-4,Karnataka,Belagavi,Belagavi Industrial & Smart City Node,15.8497,74.4977,15.849429,74.498073,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Belagavi
619108,4 Lane with PS from Des. Ch 0.000 to Des. Ch. 43.800 of Belgaum-Hungund-Raichur Section of NH-748A Package-1,Karnataka,Belagavi,Belagavi Industrial & Smart City Node,15.8497,74.4977,15.850346,74.498352,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Belagavi
619117,Hassan km 184.912 to Maranahally km 230.060 of NH - 75 in Karnataka,Karnataka,Hassan,Hassan Industrial Corridor & Yettinahole,13.0033,76.1004,13.002853,76.100343,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Hassan
619120,Nidagatta-Mysore Pkg II,Karnataka,Mysuru,Mysuru Multi-Modal Railway Hub,12.2958,76.6394,12.296247,76.639457,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Mysuru
619121,4L of Hubli - Hospet Section of NH-63 from Km 128.850 to Km 272.571,Karnataka,Vijayanagara,Vijayanagara Industrial & Tourism Node,15.27,76.39,15.270447,76.390058,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Vijayanagara
619138,Yekkambi-Haveri,Karnataka,Haveri,Haveri Rail & Highway Node,14.7954,75.3991,14.795575,75.399529,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Haveri
619144,Hospet - Chitradurga from km. 299.00 to km. 418.750,Karnataka,Chitradurga,Chitradurga Renewable Power Evacuation,14.2251,76.4019,14.225966,76.401647,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Chitradurga
619150,BRT Tiger Reserve Boundary Km.287.500 to Bangalore Section Km.458.420 of NH- 209 in Karnataka,Karnataka,Bengaluru Urban,Bengaluru Metro & Tech Hub,12.9716,77.5946,12.970734,77.594852,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Bengaluru Urban
619164,Belgaum-Khanapur Pkg I Km 0.000-Km 30.800 of NH-4A,Karnataka,Belagavi,Belagavi Industrial & Smart City Node,15.8497,74.4977,15.850566,74.497445,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Belagavi
619211,6L of MH/KN Border Nimbal Village to KN/TS Border Singnodi Village from Km. 97.000 to Km. 162.500 in Yadgir of NH-150C Pkg-III,Karnataka,Yadgir,Yadgir Industrial Node,16.7628,77.1442,16.7628,77.1442,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Yadgir
619214,4L of Channarayapatna Bypass and Hassan Bypass with structures in Devihalli - Hassan section,Karnataka,Hassan,Hassan Industrial Corridor & Yettinahole,13.0033,76.1004,13.003029,76.100768,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Hassan
619218,4L Tumkur-Shimoga Pkg-I from Mallasandra to Karadi village of NH-206 from Km. 12.300 to Km. 65.195,Karnataka,Shivamogga,Shivamogga Airport & Rail Infrastructure,13.9299,75.5681,13.930347,75.568157,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Shivamogga
619219,4L of Tumkur-Shimoga Pkg-II from Km 65.195 Karadi to Km 121.900 Banawara of NH-206,Karnataka,Shivamogga,Shivamogga Airport & Rail Infrastructure,13.9299,75.5681,13.930171,75.56773,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Shivamogga
619220,Tumkur-Shimoga Pkg-III from Km 121.900 Banawara to Km 170.415 Bettadahalli of Old NH-206,Karnataka,Shivamogga,Shivamogga Airport & Rail Infrastructure,13.9299,75.5681,13.929725,75.567673,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Shivamogga
618070,Widening to 2 Lanes with paved shoulders from Km.87/000 to 133/720 Nattukal to Thanau Jn. in Palakkad of NH-966 Old NH-213 on EPC mode Basis under NHO Annual Plan 2016-17 in the state of Kerala,Kerala,Palakkad,IIT Palakkad Permanent Campus (Kanjikode),10.7867,76.6548,10.786971,76.654435,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Palakkad
618595,6L of Chengala - Neeleshwaram from km. 56.200 to km. 93.468,Kerala,Kasaragod,Chengala & Neeleshwaram 6-Lane NH-66 Corridor,12.5102,74.9852,12.5102,74.9852,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Kasaragod
618596,6L of Taliparamba to Muzhappilangad from Km 134.650 to Km 170.6 of NH-66,Kerala,Kannur,Kannur International Airport & Port,11.8745,75.3704,11.8745,75.3704,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Kannur
